"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Papua New Guinea","Natural gas (including LNG) - final consumption","1993","Terajoules","3101",""
"Papua New Guinea","Natural gas (including LNG) - final consumption","1992","Terajoules","3017",""
"Papua New Guinea","Natural gas (including LNG) - final consumption","1991","Terajoules","3017",""
"Papua New Guinea","Natural gas (including LNG) - final consumption","1990","Terajoules","3017",""
"Peru","Natural gas (including LNG) - final consumption","2016","Terajoules","79632",""
"Peru","Natural gas (including LNG) - final consumption","2015","Terajoules","80501",""
"Peru","Natural gas (including LNG) - final consumption","2014","Terajoules","77690",""
"Peru","Natural gas (including LNG) - final consumption","2013","Terajoules","81937",""
"Peru","Natural gas (including LNG) - final consumption","2012","Terajoules","59747",""
"Peru","Natural gas (including LNG) - final consumption","2011","Terajoules","59522",""
"Peru","Natural gas (including LNG) - final consumption","2010","Terajoules","52813",""
"Peru","Natural gas (including LNG) - final consumption","2009","Terajoules","41861",""
"Peru","Natural gas (including LNG) - final consumption","2008","Terajoules","33964",""
"Peru","Natural gas (including LNG) - final consumption","2007","Terajoules","22410",""
"Peru","Natural gas (including LNG) - final consumption","2006","Terajoules","13975",""
"Peru","Natural gas (including LNG) - final consumption","2005","Terajoules","6342",""
"Peru","Natural gas (including LNG) - final consumption","2004","Terajoules","3963",""
"Peru","Natural gas (including LNG) - final consumption","2003","Terajoules","1687",""
"Peru","Natural gas (including LNG) - final consumption","2002","Terajoules","445",""
"Peru","Natural gas (including LNG) - final consumption","2001","Terajoules","4",""
"Peru","Natural gas (including LNG) - final consumption","2000","Terajoules","32",""
"Peru","Natural gas (including LNG) - final consumption","1999","Terajoules","60",""
"Peru","Natural gas (including LNG) - final consumption","1998","Terajoules","167",""
"Peru","Natural gas (including LNG) - final consumption","1997","Terajoules","137",""
"Peru","Natural gas (including LNG) - final consumption","1996","Terajoules","178",""
"Philippines","Natural gas (including LNG) - final consumption","2017","Terajoules","2489.5398",""
"Philippines","Natural gas (including LNG) - final consumption","2016","Terajoules","3074.8548",""
"Philippines","Natural gas (including LNG) - final consumption","2015","Terajoules","2360.7705",""
"Philippines","Natural gas (including LNG) - final consumption","2014","Terajoules","3652.3656",""
"Philippines","Natural gas (including LNG) - final consumption","2013","Terajoules","2985.1065",""
"Philippines","Natural gas (including LNG) - final consumption","2012","Terajoules","2790.0015",""
"Philippines","Natural gas (including LNG) - final consumption","2011","Terajoules","3683.5824",""
"Philippines","Natural gas (including LNG) - final consumption","2010","Terajoules","3305.0787",""
"Philippines","Natural gas (including LNG) - final consumption","2009","Terajoules","3328.4913",""
"Philippines","Natural gas (including LNG) - final consumption","2008","Terajoules","3329.66193",""
"Philippines","Natural gas (including LNG) - final consumption","2007","Terajoules","3638.70825",""
"Philippines","Natural gas (including LNG) - final consumption","2006","Terajoules","2202.259394",""
"Philippines","Natural gas (including LNG) - final consumption","2005","Terajoules","574.951023",""
"Philippines","Natural gas (including LNG) - final consumption","2004","Terajoules","0.230224",""
"Poland","Natural gas (including LNG) - final consumption","2016","Terajoules","527249",""
"Poland","Natural gas (including LNG) - final consumption","2015","Terajoules","493534",""
"Poland","Natural gas (including LNG) - final consumption","2014","Terajoules","484232",""
"Poland","Natural gas (including LNG) - final consumption","2013","Terajoules","503510",""
"Poland","Natural gas (including LNG) - final consumption","2012","Terajoules","500957",""
"Poland","Natural gas (including LNG) - final consumption","2011","Terajoules","481769",""
"Poland","Natural gas (including LNG) - final consumption","2010","Terajoules","490576",""
"Poland","Natural gas (including LNG) - final consumption","2009","Terajoules","457217",""
"Poland","Natural gas (including LNG) - final consumption","2008","Terajoules","474827",""
"Poland","Natural gas (including LNG) - final consumption","2007","Terajoules","468171",""
"Poland","Natural gas (including LNG) - final consumption","2006","Terajoules","467763",""
"Poland","Natural gas (including LNG) - final consumption","2005","Terajoules","462146",""
"Poland","Natural gas (including LNG) - final consumption","2004","Terajoules","442214",""
"Poland","Natural gas (including LNG) - final consumption","2003","Terajoules","422748",""
"Poland","Natural gas (including LNG) - final consumption","2002","Terajoules","379806",""
"Poland","Natural gas (including LNG) - final consumption","2001","Terajoules","394252",""
"Poland","Natural gas (including LNG) - final consumption","2000","Terajoules","379510",""
"Poland","Natural gas (including LNG) - final consumption","1999","Terajoules","360046",""
"Poland","Natural gas (including LNG) - final consumption","1998","Terajoules","379275",""
"Poland","Natural gas (including LNG) - final consumption","1997","Terajoules","394570",""
"Poland","Natural gas (including LNG) - final consumption","1996","Terajoules","371704",""
"Poland","Natural gas (including LNG) - final consumption","1995","Terajoules","370469",""
"Poland","Natural gas (including LNG) - final consumption","1994","Terajoules","347294",""
"Poland","Natural gas (including LNG) - final consumption","1993","Terajoules","318818",""
"Poland","Natural gas (including LNG) - final consumption","1992","Terajoules","311328",""
"Poland","Natural gas (including LNG) - final consumption","1991","Terajoules","319944",""
"Poland","Natural gas (including LNG) - final consumption","1990","Terajoules","357710",""
"Portugal","Natural gas (including LNG) - final consumption","2016","Terajoules","75324",""
"Portugal","Natural gas (including LNG) - final consumption","2015","Terajoules","76427",""
"Portugal","Natural gas (including LNG) - final consumption","2014","Terajoules","72000",""
"Portugal","Natural gas (including LNG) - final consumption","2013","Terajoules","72882",""
"Portugal","Natural gas (including LNG) - final consumption","2012","Terajoules","75125",""
"Portugal","Natural gas (including LNG) - final consumption","2011","Terajoules","76468",""
"Portugal","Natural gas (including LNG) - final consumption","2010","Terajoules","72775",""
"Portugal","Natural gas (including LNG) - final consumption","2009","Terajoules","66893",""
"Portugal","Natural gas (including LNG) - final consumption","2008","Terajoules","67229",""
"Portugal","Natural gas (including LNG) - final consumption","2007","Terajoules","66978",""
"Portugal","Natural gas (including LNG) - final consumption","2006","Terajoules","62304",""
"Portugal","Natural gas (including LNG) - final consumption","2005","Terajoules","60814",""
"Portugal","Natural gas (including LNG) - final consumption","2004","Terajoules","59569",""
"Portugal","Natural gas (including LNG) - final consumption","2003","Terajoules","56110",""
"Portugal","Natural gas (including LNG) - final consumption","2002","Terajoules","55042",""
"Portugal","Natural gas (including LNG) - final consumption","2001","Terajoules","48370",""
"Portugal","Natural gas (including LNG) - final consumption","2000","Terajoules","36773",""
"Portugal","Natural gas (including LNG) - final consumption","1999","Terajoules","22763",""
"Portugal","Natural gas (including LNG) - final consumption","1998","Terajoules","10897",""
"Portugal","Natural gas (including LNG) - final consumption","1997","Terajoules","2044",""
"Qatar","Natural gas (including LNG) - final consumption","2016","Terajoules","348174",""
"Qatar","Natural gas (including LNG) - final consumption","2015","Terajoules","362224",""
"Qatar","Natural gas (including LNG) - final consumption","2014","Terajoules","355042",""
"Qatar","Natural gas (including LNG) - final consumption","2013","Terajoules","312453",""
"Qatar","Natural gas (including LNG) - final consumption","2012","Terajoules","299688",""
"Qatar","Natural gas (including LNG) - final consumption","2011","Terajoules","245350.996996",""
"Qatar","Natural gas (including LNG) - final consumption","2010","Terajoules","228635.998937",""
"Qatar","Natural gas (including LNG) - final consumption","2009","Terajoules","231481.999474",""
"Qatar","Natural gas (including LNG) - final consumption","2008","Terajoules","227206.000251",""
"Qatar","Natural gas (including LNG) - final consumption","2007","Terajoules","221486.00161",""
"Qatar","Natural gas (including LNG) - final consumption","2006","Terajoules","231045.0033",""
"Qatar","Natural gas (including LNG) - final consumption","2005","Terajoules","210390.0017",""
"Qatar","Natural gas (including LNG) - final consumption","2004","Terajoules","217567.0016",""
"Qatar","Natural gas (including LNG) - final consumption","2003","Terajoules","178586.002",""
"Qatar","Natural gas (including LNG) - final consumption","2002","Terajoules","240372.9968",""
"Qatar","Natural gas (including LNG) - final consumption","2001","Terajoules","166892.0015",""
"Qatar","Natural gas (including LNG) - final consumption","2000","Terajoules","171121.9988",""
"Qatar","Natural gas (including LNG) - final consumption","1999","Terajoules","142452.9969",""
"Qatar","Natural gas (including LNG) - final consumption","1998","Terajoules","138971",""
"Qatar","Natural gas (including LNG) - final consumption","1997","Terajoules","135474",""
"Qatar","Natural gas (including LNG) - final consumption","1996","Terajoules","132054",""
"Qatar","Natural gas (including LNG) - final consumption","1995","Terajoules","129129",""
"Qatar","Natural gas (including LNG) - final consumption","1994","Terajoules","126293",""
"Qatar","Natural gas (including LNG) - final consumption","1993","Terajoules","123457",""
"Qatar","Natural gas (including LNG) - final consumption","1992","Terajoules","120238",""
"Qatar","Natural gas (including LNG) - final consumption","1991","Terajoules","115225",""
"Qatar","Natural gas (including LNG) - final consumption","1990","Terajoules","111809",""
